athID	stuNo	stuIDs	nodeID	pantrID
AT5G44030	1	VdnDe6_56589	AT5G44030	VdnDe6_56589
AT5G44040	1	CLCdnPW50_16922	AT5G44040	CLCdnPW50_16922
AT5G44070	2	TDe_comp103005_c0_seq6|PGSC0003DMP400055516	AT5G44070	TDe_comp103005_c0_seq6
AT5G44070	2	TDe_comp103005_c0_seq6|PGSC0003DMP400055516	AT5G44070	PGSC0003DMC400055516
AT5G44080	2	CLCdnDe1_23529|VdnPW1_93181	AT5G44080	VdnPW1_93181
AT5G44080	2	CLCdnDe1_23529|VdnPW1_93181	AT5G44080	CLCdnDe1_23529
AT5G44120	2	VdnDe4_61933|Sotub09g025800.1.1	AT5G44120	VdnDe4_61933
AT5G44120	2	VdnDe4_61933|Sotub09g025800.1.1	AT5G44120	Sotub09g025800
AT5G44150	1	VdnPW4_80166	AT5G44150	VdnPW4_80166
AT5G44160	1	CLCdnDe7_159267	AT5G44160	CLCdnDe7_159267
AT5G44170	1	CLCdnPW35_13979	AT5G44170	CLCdnPW35_13979
AT5G44180	1	CLCdnPW49_10148	AT5G44180	CLCdnPW49_10148
AT5G44200	1	VdnDe2_52628	AT5G44200	VdnDe2_52628
AT5G44210	2	CLCdnPW50_44829|PGSC0003DMP400046571	AT5G44210	PGSC0003DMC400046571
AT5G44210	2	CLCdnPW50_44829|PGSC0003DMP400046571	AT5G44210	CLCdnPW50_44829
AT5G44230	2	CLCdnDe6_86807|Sotub02g027960.1.1	AT5G44230	Sotub02g027960
AT5G44230	2	CLCdnDe6_86807|Sotub02g027960.1.1	AT5G44230	CLCdnDe6_86807
AT5G44240	1	CLCdnDe4_43722	AT5G44240	CLCdnDe4_43722
AT5G44250	1	CLCdnDe14_11706	AT5G44250	CLCdnDe14_11706
AT5G44265	1	Sotub07g021480.1.1	AT5G44265	Sotub07g021480
AT5G44310	1	Sotub02g020840.1.1	AT5G44310	Sotub02g020840
AT5G44320	1	SdnPW1_61206	AT5G44320	SdnPW1_61206
AT5G44370	1	CLCdnDe13_41100	AT5G44370	CLCdnDe13_41100
AT5G44440	1	Sotub02g016510.1.1	AT5G44440	Sotub02g016510
AT5G44450	2	CLCdnDe13_19109|PGSC0003DMP400017308	AT5G44450	PGSC0003DMC400017308
AT5G44450	2	CLCdnDe13_19109|PGSC0003DMP400017308	AT5G44450	CLCdnDe13_19109
AT5G44500	2	VdnDe1_164729|SdnPW1_68112	AT5G44500	VdnDe1_164729
AT5G44500	2	VdnDe1_164729|SdnPW1_68112	AT5G44500	SdnPW1_68112
AT5G44520	2	CLCdnDe7_30923|CLCdnDe10_134469	AT5G44520	CLCdnDe7_30923
AT5G44520	2	CLCdnDe7_30923|CLCdnDe10_134469	AT5G44520	CLCdnDe10_134469
AT5G44550	1	CLCdnRY1_47633	AT5G44550	CLCdnRY1_47633
AT5G44560	1	CLCdnDe14_123286	AT5G44560	CLCdnDe14_123286
AT5G44600	1	CLCdnDe11_61437	AT5G44600	CLCdnDe11_61437
AT5G44635	1	CLCdnDe10_38604	AT5G44635	CLCdnDe10_38604
AT5G44650	1	SdnRY1_24477	AT5G44650	SdnRY1_24477
AT5G44670	1	CLCdnDe4_36629	AT5G44670	CLCdnDe4_36629
AT5G44680	2	SdnRY1_19424|VdnDe1_109522	AT5G44680	VdnDe1_109522
AT5G44680	2	SdnRY1_19424|VdnDe1_109522	AT5G44680	SdnRY1_19424
AT5G44710	1	CLCdnDe1_26018	AT5G44710	CLCdnDe1_26018
AT5G44730	1	VdnDe6_71171	AT5G44730	VdnDe6_71171
AT5G44740	2	CLCdnRY10_41844|PGSC0003DMP400001915	AT5G44740	PGSC0003DMC400001915
AT5G44740	2	CLCdnRY10_41844|PGSC0003DMP400001915	AT5G44740	CLCdnRY10_41844
AT5G44750	1	CLCdnPW18_1606	AT5G44750	CLCdnPW18_1606
AT5G44790	1	CLCdnDe5_3624	AT5G44790	CLCdnDe5_3624
AT5G44800	1	Sotub02g014700.1.1	AT5G44800	Sotub02g014700
AT5G45030	2	TDe_comp108741_c0_seq10|VdnDe1_202892	AT5G45030	VdnDe1_202892
AT5G45030	2	TDe_comp108741_c0_seq10|VdnDe1_202892	AT5G45030	TDe_comp108741_c0_seq10
AT5G45040	1	CLCdnDe11_16679	AT5G45040	CLCdnDe11_16679
AT5G45110	2	CLCdnPW35_2610|CLCdnDe10_7649	AT5G45110	CLCdnPW35_2610
AT5G45110	2	CLCdnPW35_2610|CLCdnDe10_7649	AT5G45110	CLCdnDe10_7649
AT5G45120	1	Sotub02g015590.1.1	AT5G45120	Sotub02g015590
AT5G45130	2	CLCdnRY10_7702|CLCdnPW22_21436	AT5G45130	CLCdnRY10_7702
AT5G45130	2	CLCdnRY10_7702|CLCdnPW22_21436	AT5G45130	CLCdnPW22_21436
AT5G45140	1	CLCdnPW50_23185	AT5G45140	CLCdnPW50_23185
AT5G45160	1	VdnDe5_30989	AT5G45160	VdnDe5_30989
AT5G45170	1	CLCdnPW38_9508	AT5G45170	CLCdnPW38_9508
AT5G45275	2	Sotub08g020040.1.1|VdnDe4_29244	AT5G45275	VdnDe4_29244
AT5G45275	2	Sotub08g020040.1.1|VdnDe4_29244	AT5G45275	Sotub08g020040
AT5G45290	2	CLCdnPW48_19650|Sotub08g020190.1.1	AT5G45290	Sotub08g020190
AT5G45290	2	CLCdnPW48_19650|Sotub08g020190.1.1	AT5G45290	CLCdnPW48_19650
AT5G45300	1	Sotub08g006590.1.1	AT5G45300	Sotub08g006590
AT5G45310	1	CLCdnDe10_68775	AT5G45310	CLCdnDe10_68775
AT5G45320	2	CLCdnDe14_47749|CLCdnDe6_162557	AT5G45320	CLCdnDe6_162557
AT5G45320	2	CLCdnDe14_47749|CLCdnDe6_162557	AT5G45320	CLCdnDe14_47749
AT5G45340	2	Sotub08g020410.1.1|CLCdnDe7_22934	AT5G45340	Sotub08g020410
AT5G45340	2	Sotub08g020410.1.1|CLCdnDe7_22934	AT5G45340	CLCdnDe7_22934
AT5G45360	2	SdnRY1_15141|CLCdnDe12_9532	AT5G45360	SdnRY1_15141
AT5G45360	2	SdnRY1_15141|CLCdnDe12_9532	AT5G45360	CLCdnDe12_9532
AT5G45380	1	CLCdnPW47_44527	AT5G45380	CLCdnPW47_44527
AT5G45390	2	CLCdnDe10_12339|CLCdnDe10_134752	AT5G45390	CLCdnDe10_134752
AT5G45390	2	CLCdnDe10_12339|CLCdnDe10_134752	AT5G45390	CLCdnDe10_12339
AT5G45420	1	CLCdnDe14_24937	AT5G45420	CLCdnDe14_24937
AT5G45460	1	SdnRY1_6049	AT5G45460	SdnRY1_6049
AT5G45480	1	CLCdnDe2_3538	AT5G45480	CLCdnDe2_3538
AT5G45500	1	CLCdnDe2_45107	AT5G45500	CLCdnDe2_45107
AT5G45510	1	CLCdnDe11_48620	AT5G45510	CLCdnDe11_48620
AT5G45550	2	VdnDe4_69581|SdnPW1_23800	AT5G45550	VdnDe4_69581
AT5G45550	2	VdnDe4_69581|SdnPW1_23800	AT5G45550	SdnPW1_23800
AT5G45560	1	Sotub08g008550.1.1	AT5G45560	Sotub08g008550
AT5G45570	1	VdnDe1_10885	AT5G45570	VdnDe1_10885
AT5G45580	2	Sotub08g022350.1.1|TPW_comp64985_c0_seq6	AT5G45580	TPW_comp64985_c0_seq6
AT5G45580	2	Sotub08g022350.1.1|TPW_comp64985_c0_seq6	AT5G45580	Sotub08g022350
AT5G45590	1	CLCdnDe13_33029	AT5G45590	CLCdnDe13_33029
AT5G45600	2	CLCdnRY2_33898|CLCdnDe1_22625	AT5G45600	CLCdnRY2_33898
AT5G45600	2	CLCdnRY2_33898|CLCdnDe1_22625	AT5G45600	CLCdnDe1_22625
AT5G45610	2	CLCdnDe2_40127|PGSC0003DMP400016440	AT5G45610	PGSC0003DMC400016440
AT5G45610	2	CLCdnDe2_40127|PGSC0003DMP400016440	AT5G45610	CLCdnDe2_40127
AT5G45620	1	VdnDe2_61554	AT5G45620	VdnDe2_61554
AT5G45650	2	CLCdnDe12_3699|VdnPW3_9743	AT5G45650	VdnPW3_9743
AT5G45650	2	CLCdnDe12_3699|VdnPW3_9743	AT5G45650	CLCdnDe12_3699
AT5G45660	1	CLCdnPW2_19099	AT5G45660	CLCdnPW2_19099
AT5G45670	1	CLCdnPW49_21135	AT5G45670	CLCdnPW49_21135
AT5G45680	1	VdnPW1_172175	AT5G45680	VdnPW1_172175
AT5G45690	1	CLCdnDe6_113032	AT5G45690	CLCdnDe6_113032
AT5G45700	2	CLCdnDe7_162354|CLCdnPW47_33881	AT5G45700	CLCdnPW47_33881
AT5G45700	2	CLCdnDe7_162354|CLCdnPW47_33881	AT5G45700	CLCdnDe7_162354
AT5G45720	1	CLCdnDe14_29305	AT5G45720	CLCdnDe14_29305
AT5G45760	1	CLCdnPW2_21886	AT5G45760	CLCdnPW2_21886
AT5G45775	1	CLCdnRY10_1700	AT5G45775	CLCdnRY10_1700
AT5G45780	1	VdnDe2_42912	AT5G45780	VdnDe2_42912
AT5G45790	1	CLCdnRY12_59373	AT5G45790	CLCdnRY12_59373
AT5G45800	1	Sotub02g019170.1.1	AT5G45800	Sotub02g019170
AT5G45820	1	CLCdnRY3_12757	AT5G45820	CLCdnRY3_12757
AT5G45840	2	VdnDe2_118554|CLCdnDe6_22369	AT5G45840	VdnDe2_118554
AT5G45840	2	VdnDe2_118554|CLCdnDe6_22369	AT5G45840	CLCdnDe6_22369
AT5G45890	2	CLCdnDe10_99830|SdnPW1_23515	AT5G45890	SdnPW1_23515
AT5G45890	2	CLCdnDe10_99830|SdnPW1_23515	AT5G45890	CLCdnDe10_99830
AT5G45900	2	CLCdnRY1_10109|CLCdnPW10_91029	AT5G45900	CLCdnRY1_10109
AT5G45900	2	CLCdnRY1_10109|CLCdnPW10_91029	AT5G45900	CLCdnPW10_91029
AT5G45910	1	CLCdnDe10_31989	AT5G45910	CLCdnDe10_31989
AT5G45920	1	VdnDe1_258334	AT5G45920	VdnDe1_258334
AT5G45950	1	CLCdnDe13_69195	AT5G45950	CLCdnDe13_69195
AT5G45960	2	CLCdnDe4_125928|PGSC0003DMP400046245	AT5G45960	PGSC0003DMC400046245
AT5G45960	2	CLCdnDe4_125928|PGSC0003DMP400046245	AT5G45960	CLCdnDe4_125928
AT5G45970	1	Sotub02g020150.1.1	AT5G45970	Sotub02g020150
AT5G46020	1	VdnDe6_60630	AT5G46020	VdnDe6_60630
AT5G46030	2	CLCdnDe12_170449|CLCdnRY10_32475	AT5G46030	CLCdnRY10_32475
AT5G46030	2	CLCdnDe12_170449|CLCdnRY10_32475	AT5G46030	CLCdnDe12_170449
AT5G46050	2	CLCdnDe11_10610|Sotub09g021190.1.1	AT5G46050	Sotub09g021190
AT5G46050	2	CLCdnDe11_10610|Sotub09g021190.1.1	AT5G46050	CLCdnDe11_10610
AT5G46060	2	CLCdnDe11_59909|CLCdnDe6_59103	AT5G46060	CLCdnDe6_59103
AT5G46060	2	CLCdnDe11_59909|CLCdnDe6_59103	AT5G46060	CLCdnDe11_59909
AT5G46070	2	CLCdnRY2_1207|VdnPW1_58029	AT5G46070	VdnPW1_58029
AT5G46070	2	CLCdnRY2_1207|VdnPW1_58029	AT5G46070	CLCdnRY2_1207
AT5G46080	1	CLCdnDe11_110567	AT5G46080	CLCdnDe11_110567
AT5G46090	1	CLCdnPW12_28022	AT5G46090	CLCdnPW12_28022
AT5G46100	1	CLCdnDe9_34955	AT5G46100	CLCdnDe9_34955
AT5G46110	2	SdnRY1_9575|Sotub01g020040.1.1	AT5G46110	Sotub01g020040
AT5G46110	2	SdnRY1_9575|Sotub01g020040.1.1	AT5G46110	SdnRY1_9575
AT5G46150	1	CLCdnDe13_38351	AT5G46150	CLCdnDe13_38351
AT5G46160	1	SdnRY1_26704	AT5G46160	SdnRY1_26704
AT5G46170	2	TDe_comp102257_c0_seq1|CLCdnDe10_6778	AT5G46170	TDe_comp102257_c0_seq1
AT5G46170	2	TDe_comp102257_c0_seq1|CLCdnDe10_6778	AT5G46170	CLCdnDe10_6778
AT5G46180	2	CLCdnDe14_1597|CLCdnDe9_124684	AT5G46180	CLCdnDe9_124684
AT5G46180	2	CLCdnDe14_1597|CLCdnDe9_124684	AT5G46180	CLCdnDe14_1597
AT5G46190	1	CLCdnRY8_5095	AT5G46190	CLCdnRY8_5095
AT5G46210	2	VdnDe4_33204|CLCdnPW44_8189	AT5G46210	VdnDe4_33204
AT5G46210	2	VdnDe4_33204|CLCdnPW44_8189	AT5G46210	CLCdnPW44_8189
AT5G46220	1	CLCdnDe10_42850	AT5G46220	CLCdnDe10_42850
AT5G46230	2	VdnDe1_184047|VdnDe2_5268	AT5G46230	VdnDe2_5268
AT5G46230	2	VdnDe1_184047|VdnDe2_5268	AT5G46230	VdnDe1_184047
AT5G46240	2	CLCdnPW12_1103|PGSC0003DMP400017045	AT5G46240	PGSC0003DMC400017045
AT5G46240	2	CLCdnPW12_1103|PGSC0003DMP400017045	AT5G46240	CLCdnPW12_1103
AT5G46250	1	PBdnRY1_2440	AT5G46250	PBdnRY1_2440
AT5G46280	1	CLCdnDe10_57911	AT5G46280	CLCdnDe10_57911
AT5G46290	2	CLCdnDe10_23900|PBdnRY1_9857	AT5G46290	PBdnRY1_9857
AT5G46290	2	CLCdnDe10_23900|PBdnRY1_9857	AT5G46290	CLCdnDe10_23900
AT5G46330	2	Sotub02g017300.1.1|CLCdnDe6_136454	AT5G46330	Sotub02g017300
AT5G46330	2	Sotub02g017300.1.1|CLCdnDe6_136454	AT5G46330	CLCdnDe6_136454
AT5G46340	1	VdnDe3_108319	AT5G46340	VdnDe3_108319
AT5G46370	1	Sotub03g006130.1.1	AT5G46370	Sotub03g006130
AT5G46390	1	VdnDe4_29416	AT5G46390	VdnDe4_29416
AT5G46400	1	CLCdnDe2_3691	AT5G46400	CLCdnDe2_3691
AT5G46410	1	CLCdnPW2_2619	AT5G46410	CLCdnPW2_2619
AT5G46420	1	CLCdnDe10_33120	AT5G46420	CLCdnDe10_33120
AT5G46460	1	Sotub02g017650.1.1	AT5G46460	Sotub02g017650
AT5G46560	1	TDe_comp109187_c0_seq1	AT5G46560	TDe_comp109187_c0_seq1
AT5G46570	1	VdnDe3_30739	AT5G46570	VdnDe3_30739
AT5G46580	1	CLCdnDe6_10585	AT5G46580	CLCdnDe6_10585
AT5G46590	1	CLCdnDe11_114200	AT5G46590	CLCdnDe11_114200
AT5G46630	2	CLCdnDe5_7539|CLCdnPW14_1310	AT5G46630	CLCdnPW14_1310
AT5G46630	2	CLCdnDe5_7539|CLCdnPW14_1310	AT5G46630	CLCdnDe5_7539
AT5G46680	2	CLCdnPW50_36377|CLCdnDe12_81701	AT5G46680	CLCdnPW50_36377
AT5G46680	2	CLCdnPW50_36377|CLCdnDe12_81701	AT5G46680	CLCdnDe12_81701
AT5G46700	1	Sotub08g021410.1.1	AT5G46700	Sotub08g021410
AT5G46720	1	VdnPW1_143209	AT5G46720	VdnPW1_143209
AT5G46750	2	CLCdnDe11_15799|Sotub08g021330.1.1	AT5G46750	Sotub08g021330
AT5G46750	2	CLCdnDe11_15799|Sotub08g021330.1.1	AT5G46750	CLCdnDe11_15799
AT5G46770	1	Sotub08g006980.1.1	AT5G46770	Sotub08g006980
AT5G46800	2	CLCdnRY1_7560|CLCdnPW47_20054	AT5G46800	CLCdnRY1_7560
AT5G46800	2	CLCdnRY1_7560|CLCdnPW47_20054	AT5G46800	CLCdnPW47_20054
AT5G46840	1	CLCdnPW2_6839	AT5G46840	CLCdnPW2_6839
AT5G46850	1	CLCdnPW12_35190	AT5G46850	CLCdnPW12_35190
AT5G46860	2	CLCdnDe1_22110|CLCdnDe13_26473	AT5G46860	CLCdnDe1_22110
AT5G46860	2	CLCdnDe1_22110|CLCdnDe13_26473	AT5G46860	CLCdnDe13_26473
AT5G46880	1	VdnPW1_75695	AT5G46880	VdnPW1_75695
AT5G46910	2	CLCdnDe11_56054|CLCdnDe11_1978	AT5G46910	CLCdnDe11_56054
AT5G46910	2	CLCdnDe11_56054|CLCdnDe11_1978	AT5G46910	CLCdnDe11_1978
AT5G46920	1	CLCdnRY10_2895	AT5G46920	CLCdnRY10_2895
AT5G46940	1	CLCdnDe7_153951	AT5G46940	CLCdnDe7_153951
AT5G46970	1	Sotub01g028720.1.1	AT5G46970	Sotub01g028720
AT5G47010	2	CLCdnDe11_6180|VdnDe3_35488	AT5G47010	VdnDe3_35488
AT5G47010	2	CLCdnDe11_6180|VdnDe3_35488	AT5G47010	CLCdnDe11_6180
AT5G47020	1	CLCdnDe10_35864	AT5G47020	CLCdnDe10_35864
AT5G47030	2	CLCdnPW50_5757|TPW_comp66596_c0_seq4	AT5G47030	TPW_comp66596_c0_seq4
AT5G47030	2	CLCdnPW50_5757|TPW_comp66596_c0_seq4	AT5G47030	CLCdnPW50_5757
AT5G47040	1	VdnPW5_19619	AT5G47040	VdnPW5_19619
AT5G47060	2	CLCdnDe6_8691|CLCdnPW19_3318	AT5G47060	CLCdnPW19_3318
AT5G47060	2	CLCdnDe6_8691|CLCdnPW19_3318	AT5G47060	CLCdnDe6_8691
AT5G47070	1	PBdnRY1_10099	AT5G47070	PBdnRY1_10099
AT5G47090	1	SdnRY1_18939	AT5G47090	SdnRY1_18939
AT5G47120	2	VdnPW4_11059|PGSC0003DMP400058163	AT5G47120	VdnPW4_11059
AT5G47120	2	VdnPW4_11059|PGSC0003DMP400058163	AT5G47120	PGSC0003DMC400058163
AT5G47130	1	PGSC0003DMP400021215	AT5G47130	PGSC0003DMC400021215
AT5G47180	2	CLCdnDe13_77008|CLCdnPW27_65701	AT5G47180	CLCdnPW27_65701
AT5G47180	2	CLCdnDe13_77008|CLCdnPW27_65701	AT5G47180	CLCdnDe13_77008
AT5G47210	1	VdnPW5_10427	AT5G47210	VdnPW5_10427
AT5G47230	1	VdnDe3_97689	AT5G47230	VdnDe3_97689
AT5G47240	2	CLCdnPW3_2680|CLCdnDe2_24914	AT5G47240	CLCdnPW3_2680
AT5G47240	2	CLCdnPW3_2680|CLCdnDe2_24914	AT5G47240	CLCdnDe2_24914
AT5G47310	2	VdnPW3_114638|CLCdnRY1_10013	AT5G47310	VdnPW3_114638
AT5G47310	2	VdnPW3_114638|CLCdnRY1_10013	AT5G47310	CLCdnRY1_10013
AT5G47320	1	VdnPW4_103588	AT5G47320	VdnPW4_103588
AT5G47360	1	CLCdnDe10_9947	AT5G47360	CLCdnDe10_9947
AT5G47380	1	CLCdnPW2_13120	AT5G47380	CLCdnPW2_13120
AT5G47390	1	CLCdnPW10_6565	AT5G47390	CLCdnPW10_6565
AT5G47400	2	CLCdnPW2_1646|Sotub08g024170.1.1	AT5G47400	Sotub08g024170
AT5G47400	2	CLCdnPW2_1646|Sotub08g024170.1.1	AT5G47400	CLCdnPW2_1646
AT5G47420	1	Sotub08g005250.1.1	AT5G47420	Sotub08g005250
AT5G47430	2	VdnDe3_35097|Sotub03g015580.1.1	AT5G47430	VdnDe3_35097
AT5G47430	2	VdnDe3_35097|Sotub03g015580.1.1	AT5G47430	Sotub03g015580
AT5G47435	1	CLCdnPW10_25370	AT5G47435	CLCdnPW10_25370
AT5G47450	1	CLCdnDe6_43635	AT5G47450	CLCdnDe6_43635
AT5G47460	1	CLCdnDe9_76833	AT5G47460	CLCdnDe9_76833
AT5G47470	2	CLCdnDe4_92482|PGSC0003DMP400008533	AT5G47470	PGSC0003DMC400008533
AT5G47470	2	CLCdnDe4_92482|PGSC0003DMP400008533	AT5G47470	CLCdnDe4_92482
AT5G47490	2	CLCdnRY12_90785|Sotub08g005280.1.1	AT5G47490	Sotub08g005280
AT5G47490	2	CLCdnRY12_90785|Sotub08g005280.1.1	AT5G47490	CLCdnRY12_90785
AT5G47500	1	CLCdnDe12_13590	AT5G47500	CLCdnDe12_13590
AT5G47510	1	Sotub08g024480.1.1	AT5G47510	Sotub08g024480
AT5G47520	2	CLCdnDe6_7674|CLCdnPW16_3985	AT5G47520	CLCdnPW16_3985
AT5G47520	2	CLCdnDe6_7674|CLCdnPW16_3985	AT5G47520	CLCdnDe6_7674
AT5G47530	2	CLCdnDe9_84147|CLCdnDe6_5528	AT5G47530	CLCdnDe9_84147
AT5G47530	2	CLCdnDe9_84147|CLCdnDe6_5528	AT5G47530	CLCdnDe6_5528
AT5G47540	2	CLCdnDe14_8076|CLCdnPW42_11861	AT5G47540	CLCdnPW42_11861
AT5G47540	2	CLCdnDe14_8076|CLCdnPW42_11861	AT5G47540	CLCdnDe14_8076
AT5G47550	2	VdnDe2_114517|CLCdnDe10_22397	AT5G47550	VdnDe2_114517
AT5G47550	2	VdnDe2_114517|CLCdnDe10_22397	AT5G47550	CLCdnDe10_22397
AT5G47560	1	PBdnRY1_13303	AT5G47560	PBdnRY1_13303
AT5G47570	2	PBdnRY1_10133|VdnPW1_97021	AT5G47570	VdnPW1_97021
AT5G47570	2	PBdnRY1_10133|VdnPW1_97021	AT5G47570	PBdnRY1_10133
AT5G47580	2	Sotub08g024630.1.1|Sotub08g024610.1.1	AT5G47580	Sotub08g024630
AT5G47580	2	Sotub08g024630.1.1|Sotub08g024610.1.1	AT5G47580	Sotub08g024610
AT5G47590	1	CLCdnDe6_33471	AT5G47590	CLCdnDe6_33471
AT5G47620	1	VdnPW1_75323	AT5G47620	VdnPW1_75323
AT5G47630	1	CLCdnDe7_52188	AT5G47630	CLCdnDe7_52188
AT5G47635	1	VdnDe3_103173	AT5G47635	VdnDe3_103173
AT5G47650	2	VdnDe5_81575|CLCdnDe12_7439	AT5G47650	VdnDe5_81575
AT5G47650	2	VdnDe5_81575|CLCdnDe12_7439	AT5G47650	CLCdnDe12_7439
AT5G47660	1	PGSC0003DMP400023525	AT5G47660	PGSC0003DMC400023525
AT5G47670	2	Sotub04g013350.1.1|Sotub05g013440.1.1	AT5G47670	Sotub05g013440
AT5G47670	2	Sotub04g013350.1.1|Sotub05g013440.1.1	AT5G47670	Sotub04g013350
AT5G47680	1	CLCdnDe13_15235	AT5G47680	CLCdnDe13_15235
AT5G47690	1	VdnDe3_127216	AT5G47690	VdnDe3_127216
AT5G47710	2	CLCdnDe4_35494|CLCdnRY4_3550	AT5G47710	CLCdnRY4_3550
AT5G47710	2	CLCdnDe4_35494|CLCdnRY4_3550	AT5G47710	CLCdnDe4_35494
AT5G47720	1	CLCdnPW10_18181	AT5G47720	CLCdnPW10_18181
AT5G47730	1	CLCdnDe6_7687	AT5G47730	CLCdnDe6_7687
AT5G47740	2	CLCdnDe4_83116|VdnDe3_4420	AT5G47740	VdnDe3_4420
AT5G47740	2	CLCdnDe4_83116|VdnDe3_4420	AT5G47740	CLCdnDe4_83116
AT5G47750	2	CLCdnDe10_5970|TDe_comp111720_c1_seq3	AT5G47750	TDe_comp111720_c1_seq3
AT5G47750	2	CLCdnDe10_5970|TDe_comp111720_c1_seq3	AT5G47750	CLCdnDe10_5970
AT5G47760	1	CLCdnPW15_20582	AT5G47760	CLCdnPW15_20582
AT5G47770	1	CLCdnRY11_15072	AT5G47770	CLCdnRY11_15072
AT5G47780	1	VdnPW3_50755	AT5G47780	VdnPW3_50755
AT5G47790	1	CLCdnDe13_28526	AT5G47790	CLCdnDe13_28526
AT5G47810	1	CLCdnDe2_60219	AT5G47810	CLCdnDe2_60219
AT5G47820	1	VdnDe4_45984	AT5G47820	VdnDe4_45984
AT5G47830	1	VdnPW1_84653	AT5G47830	VdnPW1_84653
AT5G47840	2	CLCdnPW16_21583|Sotub11g015570.1.1	AT5G47840	Sotub11g015570
AT5G47840	2	CLCdnPW16_21583|Sotub11g015570.1.1	AT5G47840	CLCdnPW16_21583
AT5G47850	1	CLCdnDe13_58356	AT5G47850	CLCdnDe13_58356
AT5G47860	1	CLCdnDe7_4951	AT5G47860	CLCdnDe7_4951
AT5G47870	1	VdnPW1_126014	AT5G47870	VdnPW1_126014
AT5G47890	2	CLCdnDe6_18421|CLCdnPW26_14764	AT5G47890	CLCdnPW26_14764
AT5G47890	2	CLCdnDe6_18421|CLCdnPW26_14764	AT5G47890	CLCdnDe6_18421
AT5G47900	2	VdnDe6_13970|Sotub01g045250.1.1	AT5G47900	VdnDe6_13970
AT5G47900	2	VdnDe6_13970|Sotub01g045250.1.1	AT5G47900	Sotub01g045250
AT5G47910	2	SdnRY1_1159|CLCdnPW48_7974	AT5G47910	SdnRY1_1159
AT5G47910	2	SdnRY1_1159|CLCdnPW48_7974	AT5G47910	CLCdnPW48_7974
AT5G47920	1	CLCdnDe6_45065	AT5G47920	CLCdnDe6_45065
AT5G47940	2	Sotub11g011730.1.1|CLCdnPW10_9376	AT5G47940	Sotub11g011730
AT5G47940	2	Sotub11g011730.1.1|CLCdnPW10_9376	AT5G47940	CLCdnPW10_9376
AT5G47960	1	CLCdnPW2_18428	AT5G47960	CLCdnPW2_18428
AT5G47970	1	Sotub01g026040.1.1	AT5G47970	Sotub01g026040
AT5G48020	1	CLCdnRY10_1924	AT5G48020	CLCdnRY10_1924
AT5G48030	1	CLCdnDe11_25211	AT5G48030	CLCdnDe11_25211
AT5G48040	1	CLCdnDe11_44366	AT5G48040	CLCdnDe11_44366
AT5G48050	2	CLCdnDe2_49781|CLCdnDe4_160176	AT5G48050	CLCdnDe4_160176
AT5G48050	2	CLCdnDe2_49781|CLCdnDe4_160176	AT5G48050	CLCdnDe2_49781
AT5G48060	1	Sotub01g026850.1.1	AT5G48060	Sotub01g026850
AT5G48100	1	Sotub12g025310.1.1	AT5G48100	Sotub12g025310
AT5G48120	2	CLCdnDe11_34738|CLCdnRY12_43896	AT5G48120	CLCdnRY12_43896
AT5G48120	2	CLCdnDe11_34738|CLCdnRY12_43896	AT5G48120	CLCdnDe11_34738
AT5G48130	1	Sotub07g018110.1.1	AT5G48130	Sotub07g018110
AT5G48150	2	CLCdnDe13_10873|CLCdnPW48_10122	AT5G48150	CLCdnPW48_10122
AT5G48150	2	CLCdnDe13_10873|CLCdnPW48_10122	AT5G48150	CLCdnDe13_10873
AT5G48160	2	CLCdnDe7_2372|CLCdnRY1_8384	AT5G48160	CLCdnRY1_8384
AT5G48160	2	CLCdnDe7_2372|CLCdnRY1_8384	AT5G48160	CLCdnDe7_2372
AT5G48170	2	CLCdnPW13_58765|CLCdnDe4_156314	AT5G48170	CLCdnPW13_58765
AT5G48170	2	CLCdnPW13_58765|CLCdnDe4_156314	AT5G48170	CLCdnDe4_156314
AT5G48220	1	CLCdnPW12_7160	AT5G48220	CLCdnPW12_7160
AT5G48230	2	PBdnRY1_6755|VdnPW1_27723	AT5G48230	VdnPW1_27723
AT5G48230	2	PBdnRY1_6755|VdnPW1_27723	AT5G48230	PBdnRY1_6755
AT5G48240	2	TDe_comp110443_c0_seq2|VdnPW2_66950	AT5G48240	VdnPW2_66950
AT5G48240	2	TDe_comp110443_c0_seq2|VdnPW2_66950	AT5G48240	TDe_comp110443_c0_seq2
AT5G48250	1	CLCdnPW50_24165	AT5G48250	CLCdnPW50_24165
AT5G48290	1	SdnRY1_45219	AT5G48290	SdnRY1_45219
AT5G48300	2	SdnRY1_11101|Sotub12g006530.1.1	AT5G48300	Sotub12g006530
AT5G48300	2	SdnRY1_11101|Sotub12g006530.1.1	AT5G48300	SdnRY1_11101
AT5G48310	1	Sotub07g023580.1.1	AT5G48310	Sotub07g023580
AT5G48330	1	VdnPW1_33477	AT5G48330	VdnPW1_33477
AT5G48335	1	CLCdnDe13_8253	AT5G48335	CLCdnDe13_8253
AT5G48340	1	CLCdnDe12_81210	AT5G48340	CLCdnDe12_81210
AT5G48370	1	CLCdnDe6_14171	AT5G48370	CLCdnDe6_14171
AT5G48380	1	CLCdnDe13_5827	AT5G48380	CLCdnDe13_5827
AT5G48385	2	SdnPW1_8740|VdnDe2_67766	AT5G48385	VdnDe2_67766
